date,corr_30_BTC_NASDAQ,corr_30_BTC_GOLD,corr_30_BTC_DXY,corr_90_BTC_NASDAQ,corr_90_BTC_GOLD,corr_90_BTC_DXY,realized_vol_20,btc_momentum_20,dxy_change_20,real_yield_change_20,fng_level,fng_change_14,regime_RISK_ASSET,regime_HARD_ASSET,regime_IDIOSYNCRATIC,regime_MIXED,current_regime_label,target_regime_label
2019-07-10,-0.28630305566782144,0.22594111702591557,-0.19068925920316082,-0.2642664373681292,0.24959319698642354,-0.1543279214404462,1.2200568323132353,0.4275002839387255,0.40999603271485796,-0.09999999999999998,83.0,1.0,0,0,0,1,MIXED,MIXED
2019-07-11,-0.2812090255358979,0.26036231439583507,-0.18038014681934175,-0.2613899540203608,0.26374772080490744,-0.1453370600490193,1.25810066427565,0.33247112806104395,0.05000305175779829,-0.06,62.0,-19.0,0,0,0,1,MIXED,MIXED
2019-07-12,-0.27784502584390197,0.2764063076700232,-0.18621187248304144,-0.25729846466284545,0.26691158485133976,-0.15285368041526792,1.2603066540120609,0.3615551284835537,-0.20000457763671875,-0.07,33.0,-51.0,0,0,0,1,MIXED,MIXED
2019-07-15,-0.26207191739241625,0.27644547707725003,-0.19483189360246983,-0.2582927396282979,0.264648518217462,-0.15819565833501914,1.2976404947950908,0.2256982900600797,-0.6399993896484375,-0.14,16.0,-64.0,0,0,0,1,MIXED,MIXED
2019-07-16,-0.2591500037725229,0.36713567335554564,-0.33367991096565,-0.23418529090356283,0.2907025984548937,-0.2025694895534446,1.3782378450061388,0.016735055048730324,-0.15999603271485796,-0.14999999999999997,34.0,-53.0,0,0,0,1,MIXED,MIXED
2019-07-17,-0.20508885751538514,0.3638188758862267,-0.3490502064970286,-0.23617610925027566,0.2953168868096901,-0.2077838486404827,1.376579448320156,0.06521848475437643,-0.4199981689453125,-0.10999999999999999,19.0,-76.0,0,0,0,1,MIXED,MIXED
2019-07-18,-0.20321774707235243,0.3923909857217439,-0.39107956326171117,-0.23154277898959588,0.31565903834246123,-0.2297270009999774,1.4124498617119234,0.1399431539393584,-0.3300018310547017,-0.10999999999999999,40.0,-52.0,0,0,0,1,MIXED,MIXED
2019-07-19,-0.1796618375682253,0.3906487184685381,-0.4057843617993717,-0.2254192933850547,0.3196303039252136,-0.23682948784704774,1.4120646093953533,0.10015119610263103,0.5200042724609517,-0.020000000000000018,42.0,-20.0,0,0,0,1,MIXED,MIXED
2019-07-22,-0.22072841566535886,0.39042569864287247,-0.4099919611025106,-0.22750865730901834,0.3229909829664222,-0.2444902684608556,1.3979998585237816,0.019382983806419878,1.040000915527358,-0.08000000000000002,42.0,-23.0,0,0,0,1,MIXED,MIXED
2019-07-23,-0.23073007499997775,0.4032710397893737,-0.42394681757305674,-0.2321414892897535,0.33248306962304797,-0.25670297261533526,1.3736592066043494,-0.10629179822968313,1.7299957275390625,-0.03999999999999998,40.0,-23.0,0,0,0,1,MIXED,MIXED
2019-07-24,-0.23661577770536898,0.3991273618348121,-0.426772575462314,-0.23479251719385982,0.3301403262911292,-0.2575289997158543,1.3471527169277466,-0.1837309263519999,1.5699996948242188,-0.07,20.0,-59.0,0,0,0,1,MIXED,MIXED
2019-07-25,-0.2215349426440881,0.3908330258929289,-0.4406739646279954,-0.23358528672100531,0.32813081186355864,-0.2570829055818807,1.291297026587278,-0.272466967926961,1.6100006103515625,-0.06999999999999995,42.0,-25.0,0,0,0,1,MIXED,MIXED
2019-07-26,-0.22310591049060063,0.39117780242486944,-0.44092765016655705,-0.23500212945928373,0.3278471912385847,-0.25866787901479826,1.1892016615852568,-0.12484685333193189,1.8199996948242472,-0.030000000000000027,24.0,-50.0,0,0,0,1,MIXED,MIXED
2019-07-29,-0.18332449762295175,0.3876555689696363,-0.5062611682143534,-0.22867659377038801,0.3204927228533022,-0.2687492648825105,1.1226188352540984,-0.2649825035169001,1.9100036621093892,-0.020000000000000018,19.0,-65.0,0,0,0,1,MIXED,MIXED
2019-07-30,-0.2070709944862161,0.4017695966166223,-0.510628502599861,-0.22456989931309468,0.31827113222940806,-0.2672897231476195,0.9904766534144056,-0.09672555914226372,1.2100067138671733,-0.06,22.0,-61.0,0,0,0,1,MIXED,MIXED
2019-07-31,-0.2220281216303353,0.3615733792901849,-0.4584871396871013,-0.24923426100728943,0.29791031400865264,-0.24876894466277152,1.0042114642812705,-0.06859003464579211,1.7899932861328125,-0.07,31.0,-31.0,0,0,0,1,MIXED,MIXED
2019-08-01,-0.23577180236027004,0.3593373340160139,-0.47470450452265395,-0.25269876771300137,0.30106309527793557,-0.2528247259859396,0.9380304323540531,-0.13989991752781922,1.6200027465820312,-0.10999999999999999,57.0,24.0,0,0,0,1,MIXED,MIXED
2019-08-02,-0.24479826198773968,0.3612812706834274,-0.4770479946308512,-0.24957923690328027,0.30056754571725997,-0.25098853068543214,0.8944658592651029,-0.042830473073694565,0.8499984741210938,-0.14999999999999997,61.0,45.0,0,0,0,1,MIXED,MIXED
2019-08-05,-0.3504120497220205,0.3893897229276224,-0.5126689336058343,-0.2985661932756449,0.326125122587834,-0.28465178725734036,0.8992793421043692,-0.03987847316261324,0.12000274658204546,-0.19999999999999998,64.0,30.0,0,0,0,1,MIXED,MIXED
2019-08-06,-0.355586034856833,0.3499379139756911,-0.49712676818675466,-0.3044987317426039,0.3183604013492644,-0.28620435961063284,0.8987114111688211,-0.09116939949430869,0.1399993896484375,-0.25,66.0,47.0,0,0,0,1,MIXED,MIXED
2019-08-07,-0.3176295215895877,0.3641001609239272,-0.5237156052751638,-0.30228052573174186,0.32191408731542004,-0.2873955240587771,0.9045090327698302,-0.017806069175628873,0.44000244140625,-0.24000000000000002,45.0,5.0,0,0,0,1,MIXED,MIXED
2019-08-08,-0.3129267097182757,0.43014445850324684,-0.5405382639981046,-0.30155925758747576,0.3219925183705899,-0.28771844579974315,0.8709838823400452,0.0521226920642861,0.5699996948242472,-0.29,61.0,19.0,0,0,0,1,MIXED,MIXED
2019-08-09,-0.2811507281682305,0.4446068161137725,-0.5965568402541439,-0.3144012502754587,0.3287736442738857,-0.30868866200172534,0.8611810581543677,0.003965573698951666,0.6800003051757528,-0.26999999999999996,60.0,18.0,0,0,0,1,MIXED,MIXED
2019-08-12,-0.28920253651670014,0.4397336794478848,-0.5863314441201474,-0.3000236590500382,0.3165576570092144,-0.30263143513440455,0.8240164601567125,0.043775083098048465,0.4499969482421733,-0.28,48.0,8.0,0,0,0,1,MIXED,MIXED
2019-08-13,-0.26236003305456906,0.3423144518253605,-0.502311875991482,-0.31259002372103384,0.32394115865539946,-0.3116199271530566,0.6687781308066217,0.13944464528930753,0.40999603271485796,-0.28,45.0,25.0,0,0,0,1,MIXED,MIXED
2019-08-14,-0.12420202880355258,0.3088927203488541,-0.5052201414972436,-0.24712459578249174,0.30914109286020697,-0.3188749918343727,0.7308965273207761,0.03625539450894283,0.769996643066392,-0.29,11.0,-31.0,0,0,0,1,MIXED,MIXED
2019-08-15,-0.17689886081185735,0.33598445224198825,-0.5227135857916038,-0.24962383716188769,0.3089819221123092,-0.30963393593685884,0.6536976242798451,-0.03384211259195469,1.3499984741210938,-0.27,13.0,-11.0,0,0,0,1,MIXED,MIXED
2019-08-16,-0.16753052601882948,0.27693015541996535,-0.482643010528014,-0.249756532237774,0.3101790699509439,-0.3108886142703511,0.6529152889238694,-0.01496253901886849,0.9899978637695312,-0.24,31.0,12.0,0,0,0,1,MIXED,MIXED
2019-08-19,-0.0960888007463531,0.30573574881410837,-0.5153006799802999,-0.23908413570271414,0.2908131930424194,-0.30239349252222614,0.6731857591829218,0.05391426934592504,1.0899963378906108,-0.22,30.0,8.0,0,0,0,1,MIXED,MIXED
2019-08-20,-0.10179129217782108,0.30029059085057913,-0.5152665420651459,-0.23934983508263158,0.27281355227198434,-0.29230704711463085,0.6550182861233645,0.0835236332952833,0.48000335693357954,-0.25,39.0,8.0,0,0,0,1,MIXED,MIXED
2019-08-21,-0.11493733446186147,0.3501948432762339,-0.5716221807423406,-0.24728530933981274,0.27795403250125544,-0.29612130271303877,0.6905545003321963,0.03269709042400466,0.5699996948242045,-0.21000000000000002,11.0,-46.0,0,0,0,1,MIXED,MIXED
2019-08-22,-0.11833714281141022,0.31696995870298145,-0.5992939233936074,-0.246870975525678,0.27768682038866327,-0.2952627488773094,0.6898914340585683,0.02187534105345821,0.34999847412110796,-0.21000000000000002,5.0,-56.0,0,0,0,1,MIXED,MIXED
2019-08-23,-0.1685451347421888,0.3274383263246359,-0.5822296669659152,-0.248700878227847,0.2878533837055865,-0.29822709620366616,0.6952835590960447,0.0530407393039045,-0.37000274658204546,-0.32,33.0,-31.0,0,0,0,1,MIXED,MIXED
2019-08-26,-0.15950272372577098,0.3274231692178602,-0.5700022122563867,-0.24935389145959314,0.2881527085921744,-0.29775378070437397,0.6813162025250846,0.08569103630840533,0.04000091552732954,-0.29,41.0,-25.0,0,0,0,1,MIXED,MIXED
2019-08-27,-0.20644933361319887,0.2459574827366674,-0.5038263875651069,-0.2476179488329009,0.2822027560836838,-0.30052741950871575,0.6853392123547943,0.058429025226311715,-0.05000305175779829,-0.34,30.0,-15.0,0,0,0,1,MIXED,MIXED
2019-08-28,-0.21275578032991732,0.24624772219358113,-0.5086444145431749,-0.2503826510924082,0.2869324953765011,-0.3047184235426692,0.6818875656387294,-0.03339062524098089,-0.30999755859375,-0.34,32.0,-29.0,0,0,0,1,MIXED,MIXED
2019-08-29,-0.27453179021025165,0.18469535225118242,-0.4427816937226061,-0.2632511745037376,0.2943757206612635,-0.31582868873277864,0.6759373076716608,-0.08940904609164421,0.12000274658204546,-0.29000000000000004,20.0,-40.0,0,0,0,1,MIXED,MIXED
2019-08-30,-0.2793332841363609,0.17326089676979609,-0.41479962438372325,-0.2645405880224144,0.2944512485375164,-0.3084963313628464,0.675351692976634,-0.09153184046231928,0.819999694824233,-0.25,24.0,-24.0,0,0,0,1,MIXED,MIXED
2019-09-03,-0.2998809822995244,0.25011885640025033,-0.3794112787387919,-0.2756160401375531,0.31210817649942435,-0.30071396418740814,0.6451055647422489,-0.10550621440312825,1.4499969482422017,-0.18,41.0,-4.0,0,0,0,1,MIXED,MIXED
2019-09-04,-0.2880044203477669,0.2219720705086768,-0.31289164734947,-0.27639429793206616,0.3106205513937669,-0.29164349710007276,0.6397293787068162,-0.08011252533259183,0.8199996948242472,-0.15,43.0,32.0,0,0,0,1,MIXED,MIXED
2019-09-05,-0.28121048784583624,0.2057456331468145,-0.3122654907567014,-0.27538962989277,0.29978059241074867,-0.29334531965853006,0.6198902461593445,-0.1215158365462411,0.8700027465820312,-0.08,41.0,28.0,0,0,0,1,MIXED,MIXED
2019-09-06,-0.27638909873367695,0.22913844773734068,-0.3099409110112486,-0.27340540112400274,0.30332375684010765,-0.29241288138459576,0.6212794123433378,-0.1447977527807468,0.769996643066392,-0.060000000000000005,43.0,12.0,0,0,0,1,MIXED,MIXED
2019-09-09,-0.2755272708123791,0.22931094359543364,-0.3069267274111192,-0.27317023504763294,0.30562246400222026,-0.29255087680302244,0.6215371666064586,-0.13788522549307997,0.790000915527358,-0.020000000000000004,41.0,11.0,0,0,0,1,MIXED,MIXED
2019-09-10,-0.28625111310859325,0.2617570737009249,-0.3100092947362952,-0.2723631927443125,0.3113703205844264,-0.2945553545989279,0.6113702677541284,-0.11797138239510155,0.9500045776367188,0.07999999999999999,41.0,2.0,0,0,0,1,MIXED,MIXED
2019-09-11,-0.2804355030896297,0.2615459338675416,-0.2997349604917884,-0.28490229951967744,0.3085711425097553,-0.28655793927223866,0.596678268214041,-0.06811507057274127,0.840003967285142,0.09999999999999999,38.0,27.0,0,0,0,1,MIXED,MIXED
2019-09-12,-0.2533439245329926,0.3339648291264042,-0.40138952529269084,-0.2850777639972451,0.3085116972901,-0.2879225109979274,0.5316295446869073,0.03503689538196823,0.31999969482424717,0.14,39.0,34.0,0,0,0,1,MIXED,MIXED
2019-09-13,-0.24225541879380458,0.3067430948458386,-0.3939055083176726,-0.28662510236363137,0.3085708775570729,-0.2881440530102696,0.5248514482597745,0.004740794159041817,0.12000274658204546,0.25,38.0,5.0,0,0,0,1,MIXED,MIXED
2019-09-16,-0.23511356789377172,0.3056192520772266,-0.3872054414730589,-0.28501422245122504,0.3078262517176915,-0.2887618793260642,0.5251596485166921,-0.00944700208130797,0.5100021362304688,0.16,38.0,-3.0,0,0,0,1,MIXED,MIXED
2019-09-17,0.020449453209981077,0.2104855851002082,-0.19878903731076253,-0.28401711445305133,0.3077198660702451,-0.2800348418637323,0.49070531696404884,-0.06380864756565863,-0.08999633789061079,0.10999999999999999,41.0,11.0,0,0,0,1,MIXED,MIXED
2019-09-18,0.04371755269468078,0.2317165496681996,-0.18679911395383916,-0.2842692047087002,0.3082452656892215,-0.27949189374408734,0.4891256976502279,-0.05391997514675349,0.40999603271485796,0.19,38.0,6.0,0,0,0,1,MIXED,MIXED
2019-09-19,0.03574460569189447,0.17702961510011503,-0.18210021857548614,-0.18998569530015533,0.2938243327668899,-0.2951490847564043,0.4431887306846465,0.012582239116899024,-0.03000640869139204,0.13,31.0,11.0,0,0,0,1,MIXED,MIXED
2019-09-20,0.026436639459253106,0.16486113623812335,-0.18438838490602005,-0.1926415682727003,0.29115475502576665,-0.2997988013316828,0.4442528824992922,0.004980731156981591,0.34000396728515625,0.06,41.0,17.0,0,0,0,1,MIXED,MIXED
2019-09-23,0.027505059826100187,0.1368091308991064,-0.19092660254778598,-0.19688221864430544,0.287133435143866,-0.30190082609504504,0.4597481193867899,-0.06742692297412262,0.9599990844726562,0.13,41.0,0.0,0,0,0,1,MIXED,MIXED
2019-09-24,0.11774033790478146,0.09667554951578078,-0.0729345044692797,-0.14992974267226994,0.2638360476972487,-0.26371569370086534,0.6140057214585851,-0.18484533260193425,0.2599945068359517,0.06,39.0,-4.0,0,0,0,1,MIXED,MIXED
2019-09-25,0.1673499601326296,0.08375442580798008,-0.04167470580927125,-0.16886484078620978,0.2537801644571672,-0.2588354305327761,0.6136269055897579,-0.1824303647480804,1.0400009155273438,0.19,15.0,-26.0,0,0,0,1,MIXED,MIXED
2019-09-26,0.015966980936103884,0.1386827278316832,-0.026327355079047314,-0.14322034787265156,0.26147145310464276,-0.2609943306931898,0.6143998692007391,-0.18351778335883906,1.0,0.21000000000000002,12.0,-31.0,0,0,0,1,MIXED,MIXED
2019-09-27,-0.004529950722203284,0.10637107827567199,-0.04837705711025247,-0.14605381997092748,0.25819743684415064,-0.2619531798531295,0.6174416313405298,-0.14192803045198196,0.5999984741210795,0.25,24.0,-17.0,0,0,0,1,MIXED,MIXED
2019-09-30,-0.016470928815597377,0.09217922500586492,-0.037296318837878865,-0.14893702783014062,0.2503452654623975,-0.2598328498448223,0.6162320686833921,-0.14605638778214622,0.45999908447262783,0.2,27.0,-14.0,0,0,0,1,MIXED,MIXED
2019-10-01,-0.1093127449711097,0.17333852573759595,-0.08533428784251967,-0.1433628423066851,0.24807549010356933,-0.25638873437584525,0.47648775047203873,-0.24161630827283198,0.18000030517575283,0.16,38.0,0.0,0,0,0,1,MIXED,MIXED
2019-10-02,-0.12948833928322498,0.19218411542758293,-0.09430216364699448,-0.14350584628093918,0.2479430162725533,-0.25546478021242186,0.479570908517885,-0.2329313249727049,0.590003967285142,0.14,39.0,0.0,0,0,0,1,MIXED,MIXED
2019-10-03,-0.09469236587467766,0.1785312094834922,-0.07643840945040191,-0.14123420239409007,0.2617570084011009,-0.27942481592507473,0.4784079480547055,-0.24711950305133673,0.4499969482421875,0.049999999999999996,37.0,-1.0,0,0,0,1,MIXED,MIXED
2019-10-04,-0.08965009094867424,0.18054519236423244,-0.0736761546393281,-0.14305862269639855,0.2617731152311698,-0.27887087112982223,0.4776684044961776,-0.23244735795247598,0.4199981689453267,0.01,30.0,-8.0,0,0,0,1,MIXED,MIXED
2019-10-07,0.006094085000462152,0.1078662278739352,-0.002520568798838285,-0.14222234925340974,0.26454544497906063,-0.2788153867977983,0.4799221715828426,-0.22585121658186771,0.709999084472642,-0.009999999999999995,27.0,-14.0,0,0,0,1,MIXED,MIXED
2019-10-08,-0.010403479966222874,0.11146269418019605,-0.00655930525469997,-0.13247643401765152,0.25826244496279205,-0.2732611939653263,0.47945253791738246,-0.20647776058788067,0.8099975585937642,-0.06,39.0,1.0,0,0,0,1,MIXED,MIXED
2019-10-09,0.03818590181912681,0.1310276881119541,-0.021383631960922012,-0.13985724553117773,0.27280649004075463,-0.3023832997005843,0.5121011558197006,-0.168998324864175,0.4700012207031392,-0.04999999999999999,37.0,6.0,0,0,0,1,MIXED,MIXED
2019-10-10,0.054991972190590425,0.12092852455052507,-0.001961069032009925,-0.11326006420475462,0.27227230368838873,-0.3049347363514047,0.5005008867143136,-0.1925909461928793,0.40000152587889204,-0.010000000000000009,41.0,0.0,0,0,0,1,MIXED,MIXED
2019-10-11,0.05026840535788847,0.12006854262710431,0.05889528897585383,-0.12197124138902862,0.2755439127353484,-0.29545828963158105,0.5056534638475075,-0.21913163189237153,0.04000091552731533,-0.03,39.0,-2.0,0,0,0,1,MIXED,MIXED
2019-10-15,0.2096505600529558,-0.04953006586304753,0.04220822101734139,-0.1364244207598372,0.2763097502195109,-0.28900745273182543,0.509677814036084,-0.22163716240800432,0.02999877929686079,0.06,39.0,24.0,0,0,0,1,MIXED,MIXED
2019-10-16,0.21024658164796323,-0.06662272196491496,0.06998066094138694,-0.13443990654089455,0.2745173153662571,-0.2825611792699577,0.5098112049650884,-0.23685112412276949,-0.5899963378906108,-0.03,40.0,28.0,0,0,0,1,MIXED,MIXED
2019-10-17,0.21269557300417938,-0.04289572460080538,0.04099280587668839,-0.1339803360015117,0.2741534100850267,-0.28210058239038505,0.5099587498476793,-0.2365310907850685,-0.6599960327148438,-0.009999999999999981,40.0,16.0,0,0,0,1,MIXED,MIXED
2019-10-18,0.21567836881431057,-0.05940527941116166,0.0507060371307734,-0.1286286770071794,0.27305124254550717,-0.2840582533888239,0.5100079725656819,-0.24449939467583204,-1.230003356933608,0.03,40.0,13.0,0,0,0,1,MIXED,MIXED
2019-10-21,0.2550396016656244,-0.08242148856084867,0.06570761905732639,-0.12348630165456233,0.2667315949332821,-0.2823387864617374,0.5181520212576343,-0.16569265677152384,-1.2699966430664205,0.08,37.0,-1.0,0,0,0,1,MIXED,IDIOSYNCRATIC
2019-10-22,0.26353777485978175,-0.10889516317202075,0.0574194496404895,-0.11484165844954494,0.2691026525680569,-0.31552434061495266,0.322247434942975,-0.06498132861669573,-0.80999755859375,0.11000000000000001,39.0,0.0,0,0,0,1,MIXED,IDIOSYNCRATIC
2019-10-23,0.21559138655509635,-0.13865065709408803,0.04080363798651787,-0.12529194510178435,0.2701203608717876,-0.3118297662434754,0.39998687943212435,-0.12167741595035003,-1.5699996948242188,0.03,33.0,-4.0,0,0,0,1,MIXED,IDIOSYNCRATIC
2019-10-24,0.2119500989121847,-0.14138102421416948,0.08991924795861549,-0.11991230648077697,0.2720685583221959,-0.31039322618807885,0.3749739554315703,-0.08016854518803089,-1.5800018310547017,0.01999999999999999,20.0,-10.0,0,0,0,1,MIXED,IDIOSYNCRATIC
2019-10-25,0.24930044685186867,-0.06605098017998018,0.1652405701986329,-0.09801818088003604,0.26285878193275236,-0.27334506571449374,0.6355339096727383,0.048358676352465074,-1.2799987792968892,-0.010000000000000009,24.0,-3.0,0,0,0,1,MIXED,IDIOSYNCRATIC
2019-10-28,0.29029569068862,-0.12623085716740298,0.15769492198703589,-0.08889032226735674,0.2404472878462334,-0.2701114941005878,0.6731774443551793,0.10977156029841299,-1.6199951171874716,0.06,52.0,13.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-10-29,0.2758853490692613,-0.1313453760099741,0.15885948834242006,-0.08824818376443944,0.23269092332254232,-0.2561827933531014,0.6746528549367776,0.12219484956824903,-1.4399948120117188,0.1,54.0,17.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-10-30,0.26948631394043493,-0.14414562022044325,0.16616434882504252,-0.08479234090041801,0.20908378889730192,-0.24280523063068493,0.6825602631892908,0.09242271452999377,-1.3899993896484375,0.10999999999999999,53.0,12.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-10-31,0.2689173776202478,-0.14191118716071718,0.1741073590716608,-0.06475943035546046,0.2081485375771648,-0.25339832707121906,0.6787827326807049,0.10773472838660418,-1.5100021362304688,0.09,50.0,11.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-01,0.2721988508409028,-0.14093234591396278,0.17941946826169147,-0.06894367575416355,0.23773326808657932,-0.26247898251172314,0.6773893596936508,0.12096510153318335,-1.5699996948242472,0.12000000000000001,49.0,12.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-04,0.2752358093332123,-0.12178746542095559,0.21369599547505047,-0.049542798869219945,0.2408380829399354,-0.27371352595214404,0.6782780050147097,0.13236800470789606,-1.479995727539034,0.09999999999999999,49.0,10.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-05,0.13587119205902295,-0.02966271681448154,0.12231224541997307,-0.06052947098686642,0.23924421487223052,-0.27167219954803734,0.679410875838711,0.1269386543799305,-1.1599960327148438,0.12,54.0,14.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-06,0.1559579481831464,-0.07819946248493642,0.19784509370034484,-0.02865969085351434,0.17594315068486413,-0.19879457481671706,0.665758666222742,0.08527253168243193,-1.1700057983398438,0.04999999999999999,53.0,13.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-07,0.12176235403447791,-0.046165045503426726,0.23098586492361362,-0.030061262988725645,0.16949771338229558,-0.19761473244669503,0.6673791736223441,0.076332162978959,-0.5699996948242188,0.08000000000000002,54.0,14.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-08,0.12362568314808582,-0.0006588125239960189,0.17021720458924064,-0.05343634501374404,0.17836475004216762,-0.21284169742004988,0.6839239542429161,0.05643282012938266,0.04999542236329546,0.03,42.0,5.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-12,0.1375954655828594,0.005906210826310292,0.18216533872930932,-0.035212519239792316,0.18772079226473845,-0.2029078873975599,0.679457047375687,0.07174121145285803,0.01999664306642046,0.010000000000000009,39.0,6.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-13,0.16240159723733644,-0.002678597263298186,0.18223136298371184,-0.038717075201786355,0.18599605051717397,-0.2060959849494005,0.6745513008981259,0.09032540229768839,0.3600006103515625,0.04000000000000001,38.0,18.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-14,0.19062091774313691,0.0012805166391896595,0.18064716042441234,-0.033418327702738754,0.20250792515108348,-0.21925335924940723,0.6767096737766061,0.07190622037713762,0.5500030517578125,0.03,41.0,17.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-15,0.1915066212583822,0.008432164072202987,0.19194146718296837,-0.03954280599227294,0.19013814547565167,-0.22168919535104384,0.6806728168335636,0.06303676289025009,0.720001220703125,0.04999999999999999,38.0,-14.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-18,0.19942567292421104,0.0016097973652429856,0.20428685555114853,-0.04612709842936296,0.18220718221356366,-0.20752471469404904,0.6765451453696172,0.007921916933464258,0.45999908447267046,-0.010000000000000009,38.0,-16.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-19,0.22956146246936737,0.002476850869497804,0.20150108460271193,-0.044881513646549645,0.18483064257477816,-0.2032964838337487,0.6740769484295569,0.015713863461547187,0.3300018310546875,-0.010000000000000009,32.0,-21.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-20,0.20628432429580879,-0.01265760594086284,0.19101526476718958,-0.06308203968241156,0.15662295945816482,-0.148901241596432,0.6261200198263005,0.06598689460543772,0.45999908447265625,-0.03,32.0,-18.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-21,0.23338350729604843,0.022087850441593785,0.1805483949836133,-0.05556274977224413,0.1541525746307366,-0.14585631134902466,0.6517544265356013,0.01972300664970765,0.3600006103515625,-0.009999999999999981,30.0,-19.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-22,0.3007758553061824,0.010206625722554813,0.08382857803992477,-0.06535063863533036,0.11483201639903846,-0.11271822089593639,0.4117662342161362,-0.17139015193051377,0.43999481201173296,0.0,20.0,-29.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-25,0.2602272395927537,0.012176114917647531,0.07336798662853353,-0.07295361719328153,0.11492500249841767,-0.11091115643413957,0.30927367490289764,-0.2587165450008449,0.5599975585937358,-0.06999999999999998,17.0,-37.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-26,0.3010640452067188,0.009508233628323544,0.058917317582872164,-0.07004914793025488,0.11692085749985419,-0.11068822678506211,0.29987574096097314,-0.2670215214093331,0.5599975585937642,-0.11000000000000001,21.0,-32.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-27,0.31555085523515847,-0.006875960185946606,0.06969255797023952,-0.05595606024631252,0.09842792539511203,-0.08170933520238308,0.35363513618908105,-0.20070979925520044,0.7600021362304688,-0.06999999999999998,20.0,-34.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-11-29,0.2687792723527404,0.02189077301542401,0.06783831340728155,-0.05921524565888567,0.10612487216479896,-0.08700421703800433,0.3789210390265841,-0.17001578426436348,0.9199981689453125,0.020000000000000018,31.0,-11.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-12-02,0.3382932746009357,0.019323481557652972,0.1481111203416355,-0.03614495733177609,0.11058792790640481,-0.05881355420226582,0.4113704851452794,-0.2349414029475946,0.6200027465820455,0.03999999999999998,28.0,-12.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-12-03,0.29994614971393363,0.0447767807622127,0.14155299697904983,-0.03654698980400335,0.11089860144467423,-0.05917441161216914,0.40107274179580904,-0.2514203186036209,0.22999572753903408,-0.06,28.0,-11.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-12-04,0.28569575078452586,0.052979074310797535,0.16045969890090817,-0.04207003618225865,0.1196114187610627,-0.057410363434322834,0.40082493371964445,-0.2532947358349492,-0.3300018310546875,-0.06999999999999999,24.0,-14.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-12-05,0.29340906522381927,0.08615995153619821,0.11218856709057914,-0.040928813764974585,0.11827637643850183,-0.06550828994267874,0.420842706424176,-0.22855244953803774,-0.5399932861328267,-0.01999999999999999,21.0,-20.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-12-06,0.3082602320636896,0.07078021740154433,0.12818503669969655,-0.018501742075487736,0.13985816732999384,-0.0910554593702222,0.4293764386490158,-0.2053706142320108,-0.4400024414062358,-0.08000000000000002,29.0,-9.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
2019-12-09,0.28035906858998083,0.0012833976174882326,-0.0002603995864023997,-0.007952558259832742,0.11640260953117895,-0.08543118834372515,0.4045899454750052,-0.17370467557199848,-0.7099990844726562,-0.09,32.0,-6.0,0,0,1,0,IDIOSYNCRATIC,IDIOSYNCRATIC
